time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_mm,actuator_setpoint_mm,motor_cmd
200.551,0.3975,0.7071,0.3096,-0.068,20.672,49.293212890625,-135
200.601,0.3958,0.7071,0.3113,-0.066,20.72,49.99908447265625,196
200.651,0.3944,0.7071,0.3127,-0.06,21.27,49.99908447265625,247
200.701,0.3926,0.7071,0.3145,-0.04,22.735,49.99908447265625,247
200.751,0.391,0.7071,0.3161,-0.036,24.481,36.116943359375,248
200.801,0.3895,0.7071,0.3176,-0.034,26.068,20.0,248
200.851,0.3884,0.7071,0.3187,-0.034,27.668,20.0,173
200.901,0.3873,0.7071,0.3198,-0.032,28.694,20.0,-156
200.951,0.3855,0.7071,0.3216,-0.032,28.73,20.0,-156
201.001,0.3843,0.7071,0.3228,-0.03,28.462,20.0,-168
201.051,0.3823,0.7071,0.3248,-0.03,28.132,20.0,-168
201.101,0.3806,0.7071,0.3265,-0.032,27.717,20.0,-159
201.151,0.3787,0.7071,0.3284,-0.032,27.448,20.0,-157
201.201,0.3775,0.7071,0.3296,-0.03,27.265,20.0,-157
201.251,0.3753,0.7071,0.3318,-0.034,27.045,20.0,-155
201.301,0.3727,0.7071,0.3344,-0.036,26.838,20.0,-155
201.351,0.3707,0.7071,0.3364,-0.038,26.691,20.0,-155
201.401,0.3685,0.7071,0.3386,-0.04,26.508,20.0,-155
201.451,0.3663,0.7071,0.3408,-0.04,26.374,20.0,-155
201.501,0.3642,0.7071,0.3429,-0.042,26.227,20.0,-154
201.551,0.3622,0.7071,0.3449,-0.042,26.093,20.0,-154
201.601,0.3602,0.7071,0.3469,-0.042,25.922,20.0,-154
201.651,0.359,0.7071,0.3481,-0.042,25.726,20.0,-154
201.701,0.3573,0.7071,0.3498,-0.04,25.543,20.0,-154
201.751,0.3557,0.7071,0.3514,-0.04,25.36,20.0,-153
201.801,0.3536,0.7071,0.3535,-0.04,25.189,20.0,-153
201.851,0.3525,0.7071,0.3546,-0.04,25.079,20.0,-152
201.901,0.3512,0.7071,0.3559,-0.034,24.908,20.0,-152
201.951,0.3512,0.7071,0.3559,-0.032,24.737,20.0,-152
202.001,0.3512,0.7071,0.3559,-0.026,24.603,20.0,-151
202.051,0.3512,0.7071,0.3559,-0.024,24.432,20.0,-151
202.101,0.3512,0.7071,0.3559,-0.022,24.298,20.0,-151
202.153,0.3512,0.7071,0.3559,0.0,23.565,20.0,-150
202.202,0.3512,0.7071,0.3559,0.0,24.225,20.0,-150
202.252,0.3512,0.7071,0.3559,0.0,23.846,20.0,-145
202.302,0.3523,0.7071,0.3548,0.0,23.687,20.0,-145
202.352,0.3536,0.7071,0.3535,0.0,23.687,20.0,-151
202.402,0.3542,0.7071,0.3529,0.0,23.565,20.0,-151
202.452,0.3552,0.7071,0.3519,0.0,23.187,20.0,-149
202.502,0.3566,0.7071,0.3505,0.012,23.321,20.0,-149
202.552,0.3574,0.7071,0.3497,0.016,23.297,20.0,-146
202.602,0.3587,0.7071,0.3484,0.02,23.175,20.0,-146
202.652,0.3595,0.7071,0.3476,0.02,23.15,20.0,-149
202.702,0.3608,0.7071,0.3463,0.022,22.869,20.0,-149
202.752,0.3618,0.7071,0.3453,0.02,23.004,20.0,-148
202.802,0.3631,0.7071,0.344,0.02,22.772,20.0,-148
202.852,0.3634,0.7071,0.3437,0.02,22.589,20.0,-148
202.902,0.3643,0.7071,0.3428,0.02,22.589,20.0,-146
202.952,0.365,0.7071,0.3421,0.018,22.601,20.0,-146
203.002,0.3652,0.7071,0.3419,0.018,22.601,20.0,-147
203.052,0.3664,0.7071,0.3407,0.018,22.613,20.0,-147
203.102,0.3667,0.7071,0.3404,0.018,22.54,20.0,-147
203.152,0.3669,0.7071,0.3402,0.014,22.552,20.0,-148
203.202,0.3669,0.7071,0.3402,0.006,22.527,20.0,-148
203.252,0.3671,0.7071,0.34,0.006,22.418,20.0,-148
203.302,0.3672,0.7071,0.3399,0.004,22.357,20.0,-148
203.352,0.3673,0.7071,0.3398,0.004,22.369,20.0,-147
203.402,0.3678,0.7071,0.3393,0.004,22.234,20.0,-147
203.452,0.3684,0.7071,0.3387,0.004,22.076,20.0,-147
203.502,0.3684,0.7071,0.3387,0.004,22.234,20.0,-147
203.552,0.3685,0.7071,0.3386,0.002,22.015,20.0,-147
203.602,0.3689,0.7071,0.3382,0.002,22.051,20.0,-147
203.652,0.3694,0.7071,0.3377,0.004,22.039,20.0,-146
203.702,0.3698,0.7071,0.3373,0.008,22.015,20.0,-146
203.752,0.3709,0.7071,0.3362,0.008,21.844,20.0,-147
203.802,0.3723,0.7071,0.3348,0.01,21.966,20.0,-147
203.852,0.3732,0.7071,0.3339,0.01,21.929,20.0,-146
203.902,0.3739,0.7071,0.3332,0.01,21.856,20.0,-148
203.952,0.3757,0.7071,0.3314,0.014,21.832,20.0,-148
204.002,0.3762,0.7071,0.3309,0.014,21.856,20.0,-147
204.052,0.3775,0.7071,0.3296,0.018,21.514,20.0,-147
204.102,0.3785,0.7071,0.3286,0.02,21.648,20.0,-147
204.154,0.3804,0.7071,0.3267,0.022,21.099,20.0,-144
204.203,0.3813,0.7071,0.3258,0.02,21.258,20.0,-144
204.253,0.3834,0.7071,0.3237,0.02,21.355,20.0,-143
204.303,0.3843,0.7071,0.3228,0.02,21.27,20.0,-143
204.353,0.3858,0.7071,0.3213,0.026,21.563,20.0,-146
204.403,0.387,0.7071,0.3201,0.024,21.575,20.0,-146
204.453,0.388,0.7071,0.3191,0.024,21.38,20.0,-147
204.503,0.3897,0.7071,0.3174,0.024,21.416,20.0,-147
204.553,0.3903,0.7071,0.3168,0.024,21.416,20.0,-145
204.603,0.3917,0.7071,0.3154,0.024,21.319,20.0,-146
204.653,0.393,0.7071,0.3141,0.026,21.282,20.0,-146
204.703,0.3937,0.7071,0.3134,0.024,21.27,20.0,-146
204.753,0.3943,0.7071,0.3128,0.024,21.05,20.0,-146
204.803,0.3948,0.7071,0.3123,0.02,21.258,20.0,-146
204.853,0.3952,0.7071,0.3119,0.014,21.172,20.0,-144
204.903,0.3966,0.7071,0.3105,0.014,21.172,20.0,-144
204.953,0.3969,0.7071,0.3102,0.012,21.184,20.0,-146
205.003,0.3972,0.7071,0.3099,0.012,21.172,20.0,-146
205.053,0.3979,0.7071,0.3092,0.012,21.099,20.0,-146
205.103,0.3983,0.7071,0.3088,0.01,21.099,20.0,-146
205.153,0.3987,0.7071,0.3084,0.008,20.879,20.0,-146
205.203,0.3994,0.7071,0.3077,0.008,20.94,20.0,-146
205.253,0.4001,0.7071,0.307,0.008,21.172,20.0,-146
205.303,0.4004,0.7071,0.3067,0.008,21.026,20.0,-145
205.353,0.4011,0.7071,0.306,0.008,21.331,20.0,-147
205.403,0.4017,0.7071,0.3054,0.012,21.16,20.0,-147
205.453,0.4021,0.7071,0.305,0.012,20.904,20.0,-148
205.503,0.4024,0.7071,0.3047,0.008,21.062,20.0,-148
205.553,0.4035,0.7071,0.3036,0.012,21.013,20.0,-144
205.603,0.4038,0.7071,0.3033,0.012,21.026,20.0,-147
205.653,0.4048,0.7071,0.3023,0.012,20.781,20.0,-147
205.703,0.4061,0.7071,0.301,0.012,20.916,20.0,-146
205.753,0.4066,0.7071,0.3005,0.012,20.904,20.0,-146
205.803,0.4076,0.7071,0.2995,0.012,20.794,20.0,-145
205.853,0.4085,0.7071,0.2986,0.018,20.855,20.0,-146
205.903,0.4091,0.7071,0.298,0.018,20.94,20.0,-146
205.953,0.4104,0.7071,0.2967,0.02,20.781,20.0,-146
206.003,0.4115,0.7071,0.2956,0.02,20.806,20.0,-146
206.053,0.4123,0.7071,0.2948,0.02,20.708,20.0,-145
206.103,0.4131,0.7071,0.294,0.018,20.916,20.0,-146
206.155,0.4139,0.7071,0.2932,0.016,20.611,20.0,-146
206.204,0.4146,0.7071,0.2925,0.016,21.074,20.0,-147
206.254,0.4154,0.7071,0.2917,0.016,20.842,20.0,-147
206.304,0.4161,0.7071,0.291,0.016,20.867,20.0,-147
206.354,0.4172,0.7071,0.2899,0.016,20.867,20.0,-145
206.404,0.4176,0.7071,0.2895,0.016,20.867,20.0,-145
206.454,0.4184,0.7071,0.2887,0.016,20.781,20.0,-146
206.504,0.4184,0.7071,0.2887,0.0154,20.965,20.0,-146
206.554,0.4189,0.7071,0.2882,0.0143,20.855,20.0,-146
206.604,0.4196,0.7071,0.2875,0.014,20.842,20.0,-148
206.654,0.4203,0.7071,0.2868,0.014,20.757,20.0,-148
206.704,0.4205,0.7071,0.2866,0.014,20.904,20.0,-146
206.754,0.4211,0.7071,0.286,0.012,20.818,20.0,-146
206.804,0.4211,0.7071,0.286,0.01,20.745,20.0,-147
206.854,0.4212,0.7071,0.2859,0.01,20.623,20.0,-146
206.904,0.4212,0.7071,0.2859,0.004,20.745,20.0,-146
206.954,0.4215,0.7071,0.2856,0.006,20.794,20.0,-145
207.004,0.4219,0.7071,0.2852,0.006,20.94,20.0,-145
207.054,0.4222,0.7071,0.2849,0.006,20.879,20.0,-147
207.104,0.4224,0.7071,0.2847,0.004,20.904,20.0,-148
207.154,0.4232,0.7071,0.2839,0.006,20.891,20.0,-148
207.204,0.4233,0.7071,0.2838,0.004,20.879,20.0,-147
207.254,0.4239,0.7071,0.2832,0.006,20.659,20.0,-147
207.304,0.4241,0.7071,0.283,0.006,20.72,20.0,-147
207.354,0.4241,0.7071,0.283,0.006,20.952,20.0,-145
207.404,0.4248,0.7071,0.2823,0.006,20.818,20.0,-145
207.454,0.426,0.7071,0.2811,0.006,20.928,20.0,-149
207.504,0.4261,0.7071,0.281,0.004,20.647,20.0,-149
207.554,0.4263,0.7071,0.2808,0.004,20.879,20.0,-148
207.604,0.4271,0.7071,0.28,0.004,20.867,20.0,-145
207.654,0.4271,0.7071,0.28,0.004,20.745,20.0,-145
207.704,0.4274,0.7071,0.2797,0.004,20.855,20.0,-148
207.754,0.4283,0.7071,0.2788,0.006,20.733,20.0,-148
207.804,0.4292,0.7071,0.2779,0.014,20.867,20.0,-148
207.854,0.43,0.7071,0.2771,0.016,20.867,20.0,-147
207.904,0.4302,0.7071,0.2769,0.006,20.708,20.0,-147
207.954,0.4308,0.7071,0.2763,0.012,20.757,20.0,-148
208.004,0.4313,0.7071,0.2758,0.012,20.623,20.0,-148
208.054,0.4315,0.7071,0.2756,0.01,20.879,20.0,-147
208.104,0.432,0.7071,0.2751,0.01,20.745,20.0,-146
208.156,0.4326,0.7071,0.2745,0.0115,20.598,20.0,-146
208.205,0.4329,0.7071,0.2742,0.01,20.513,20.0,-148
208.255,0.4333,0.7071,0.2738,0.01,20.647,20.0,-148
208.305,0.4335,0.7071,0.2736,0.008,20.916,20.0,-146
208.355,0.4336,0.7071,0.2735,0.008,20.891,20.0,-148
208.405,0.4339,0.7071,0.2732,0.0061,20.879,20.0,-148
208.455,0.4343,0.7071,0.2728,0.0061,20.879,20.0,-149
208.505,0.4343,0.7071,0.2728,0.0061,20.904,20.0,-149
208.555,0.4345,0.7071,0.2726,0.006,20.867,20.0,-148
208.605,0.4348,0.7071,0.2723,0.006,20.855,20.0,-149
208.655,0.4348,0.7071,0.2723,0.004,20.879,20.0,-149
208.705,0.4352,0.7071,0.2719,0.004,20.745,20.0,-148
208.755,0.4355,0.7071,0.2716,0.006,20.635,20.0,-148
208.805,0.4358,0.7071,0.2713,0.006,20.647,20.0,-148
208.855,0.4358,0.7071,0.2713,0.006,20.794,20.0,-147
208.905,0.436,0.7071,0.2711,0.004,20.696,20.0,-147
208.955,0.4365,0.7071,0.2706,0.006,20.867,20.0,-149
209.005,0.4365,0.7071,0.2706,0.006,20.867,20.0,-149
209.055,0.4368,0.7071,0.2703,0.006,20.842,20.0,-149
209.105,0.4368,0.7071,0.2703,0.006,20.574,20.0,-149
209.155,0.4369,0.7071,0.2702,0.004,20.525,20.0,-149
209.205,0.4373,0.7071,0.2698,0.004,20.684,20.0,-147
209.255,0.4381,0.7071,0.269,0.004,20.635,20.0,-147
209.305,0.4383,0.7071,0.2688,0.004,20.623,20.0,-149
209.355,0.4389,0.7071,0.2682,0.006,20.623,20.0,-148
209.405,0.439,0.7071,0.2681,0.004,20.623,20.0,-148
209.455,0.4395,0.7071,0.2676,0.006,20.611,20.0,-148
209.505,0.4396,0.7071,0.2675,0.004,20.574,20.0,-148
209.555,0.44,0.7071,0.2671,0.008,20.537,20.0,-148
209.605,0.4403,0.7071,0.2668,0.008,20.317,20.0,-148
209.655,0.4409,0.7071,0.2662,0.008,20.452,20.0,-148
209.705,0.4414,0.7071,0.2657,0.008,20.379,20.0,-146
209.755,0.4414,0.7071,0.2657,0.008,20.464,20.0,-146
209.805,0.4418,0.7071,0.2653,0.008,20.269,20.0,-148
209.855,0.4418,0.7071,0.2653,0.008,20.256,25.52886962890625,-148
209.905,0.4425,0.7071,0.2646,0.008,20.403,40.82275390625,-148
209.955,0.4426,0.7071,0.2645,0.008,20.024,49.99908447265625,137
210.005,0.4426,0.7071,0.2645,0.006,20.317,49.99908447265625,137
210.055,0.4431,0.7071,0.264,0.008,20.024,39.4110107421875,239
210.105,0.4435,0.7071,0.2636,0.008,21.722,20.0,238
210.157,0.4437,0.7071,0.2634,0.0038,23.578,20.0,238
210.206,0.4438,0.7071,0.2633,0.0038,24.737,20.0,-151
210.256,0.4438,0.7071,0.2633,0.002,24.908,20.0,-151
210.306,0.444,0.7071,0.2631,0.0038,24.75,20.0,-169
210.356,0.4442,0.7071,0.2629,0.0038,24.335,20.0,-161
210.406,0.4444,0.7071,0.2627,0.004,23.98,20.0,-161
210.456,0.4444,0.7071,0.2627,0.004,23.651,20.0,-157
210.506,0.4446,0.7071,0.2625,0.004,23.407,20.0,-157
210.556,0.4447,0.7071,0.2624,0.0038,23.223,20.0,-154
210.606,0.4447,0.7071,0.2624,0.002,23.077,20.0,-154
210.656,0.4447,0.7071,0.2624,0.002,22.93,20.0,-154
210.706,0.4448,0.7071,0.2623,0.002,22.796,20.0,-154
210.756,0.4452,0.7071,0.2619,0.002,22.601,20.0,-154
210.806,0.4452,0.7071,0.2619,0.002,22.503,20.0,-153
210.856,0.4453,0.7071,0.2618,0.002,22.393,20.0,-152
210.906,0.4453,0.7071,0.2618,0.002,22.234,20.0,-152
210.956,0.4455,0.7071,0.2616,0.002,22.161,20.0,-152
211.006,0.4455,0.7071,0.2616,0.0,22.027,20.0,-151
211.056,0.4462,0.7071,0.2609,0.002,21.978,20.0,-151
211.106,0.4465,0.7071,0.2606,0.002,21.734,20.0,-151
211.156,0.4469,0.7071,0.2602,0.004,21.758,20.0,-151
211.206,0.4472,0.7071,0.2599,0.004,21.624,20.0,-150
211.256,0.4473,0.7071,0.2598,0.004,21.563,20.0,-150
211.306,0.4475,0.7071,0.2596,0.004,21.429,20.0,-150
211.356,0.4486,0.7071,0.2585,0.006,21.368,20.0,-150
211.406,0.4488,0.7071,0.2583,0.006,21.099,20.0,-149
211.456,0.4501,0.7071,0.257,0.006,21.197,20.0,-149
211.506,0.4504,0.7071,0.2567,0.006,21.197,20.0,-147
211.556,0.4506,0.7071,0.2565,0.006,20.928,20.0,-147
211.606,0.4518,0.7071,0.2553,0.006,21.038,20.0,-149
211.656,0.4523,0.7071,0.2548,0.006,20.891,20.0,-149
211.706,0.4531,0.7071,0.254,0.01,20.745,20.0,-148
211.756,0.4539,0.7071,0.2532,0.016,20.842,20.0,-148
211.806,0.4549,0.7071,0.2522,0.016,20.598,20.0,-147
211.856,0.4554,0.7071,0.2517,0.016,20.904,20.0,-148
211.906,0.4564,0.7071,0.2507,0.016,20.598,20.0,-148
211.956,0.4567,0.7071,0.2504,0.016,20.574,20.0,-148
212.006,0.4571,0.7071,0.25,0.016,20.806,20.0,-148
212.056,0.4573,0.7071,0.2498,0.01,20.672,20.0,-146
212.106,0.4586,0.7071,0.2485,0.016,20.672,20.0,-146
212.158,0.4586,0.7071,0.2485,0.01,20.415,20.0,-148
212.207,0.4599,0.7071,0.2472,0.01,20.842,20.0,-148
212.257,0.4599,0.7071,0.2472,0.008,20.427,20.0,-146
212.307,0.4604,0.7071,0.2467,0.008,20.598,20.0,-150
212.357,0.4606,0.7071,0.2465,0.006,20.562,20.0,-150
212.407,0.461,0.7071,0.2461,0.008,20.305,20.0,-147
212.457,0.4617,0.7071,0.2454,0.008,20.488,20.0,-147
212.507,0.4619,0.7071,0.2452,0.008,20.488,20.0,-145
212.557,0.4622,0.7071,0.2449,0.006,20.452,20.0,-148
212.607,0.4623,0.7071,0.2448,0.006,20.183,20.0,-148
212.657,0.4625,0.7071,0.2446,0.004,20.281,20.0,-147
212.707,0.4626,0.7071,0.2445,0.004,20.159,20.0,-147
212.757,0.4628,0.7071,0.2443,0.004,20.122,20.0,-146
212.807,0.4632,0.7071,0.2439,0.004,20.171,20.0,-145
212.857,0.4639,0.7071,0.2432,0.004,20.366,20.0,-145
212.907,0.464,0.7071,0.2431,0.004,20.391,20.0,-146
212.957,0.4644,0.7071,0.2427,0.004,20.366,20.0,-146
213.007,0.4649,0.7071,0.2422,0.004,20.147,20.0,-147
213.057,0.4649,0.7071,0.2422,0.004,20.147,20.0,-147
213.107,0.4653,0.7071,0.2418,0.008,20.293,20.0,-147
213.157,0.4654,0.7071,0.2417,0.008,20.085,20.0,-145
213.207,0.466,0.7071,0.2411,0.008,20.098,20.0,-145
213.257,0.4668,0.7071,0.2403,0.008,20.366,20.0,-145
213.307,0.4669,0.7071,0.2402,0.008,20.293,20.0,-146
213.357,0.4671,0.7071,0.24,0.008,20.354,20.0,-146
213.407,0.4677,0.7071,0.2394,0.008,20.147,20.0,-147
213.457,0.4679,0.7071,0.2392,0.004,20.317,20.0,-147
213.507,0.4682,0.7071,0.2389,0.006,20.281,20.0,-145
213.557,0.4693,0.7071,0.2378,0.006,20.281,20.0,-147
213.607,0.4697,0.7071,0.2374,0.008,20.171,20.0,-147
213.657,0.4699,0.7071,0.2372,0.006,20.305,20.0,-146
213.707,0.4701,0.7071,0.237,0.004,20.305,20.0,-146
213.757,0.4705,0.7071,0.2366,0.006,20.256,20.0,-147
213.807,0.4709,0.7071,0.2362,0.008,20.281,20.0,-147
213.857,0.4711,0.7071,0.236,0.006,20.085,20.0,-147
213.907,0.4718,0.7071,0.2353,0.008,20.366,38.23455810546875,-146
213.957,0.472,0.7071,0.2351,0.008,20.269,48.8226318359375,-146
214.007,0.472,0.7071,0.2351,0.004,19.817,49.99908447265625,188
214.057,0.4722,0.7071,0.2349,0.004,20.769,49.99908447265625,188
214.107,0.4723,0.7071,0.2348,0.004,21.685,49.99908447265625,243
214.165,0.4723,0.7071,0.2348,0.004,23.016,32.11700439453125,243
214.208,0.4724,0.7071,0.2347,0.004,24.603,20.0,231
214.258,0.4725,0.7071,0.2346,0.0023,26.105,20.0,154
214.308,0.4725,0.7071,0.2346,0.002,27.082,20.0,154
214.358,0.4727,0.7071,0.2344,0.002,27.595,20.0,-171
214.408,0.4728,0.7071,0.2343,0.002,27.473,20.0,-171
214.458,0.4729,0.7071,0.2342,0.002,26.96,20.0,-173
214.508,0.473,0.7071,0.2341,0.002,26.532,20.0,-167
214.558,0.4731,0.7071,0.234,0.002,26.276,20.0,-167
214.608,0.4731,0.7071,0.234,0.002,25.91,20.0,-162
214.658,0.4732,0.7071,0.2339,0.002,25.665,20.0,-162
214.708,0.4732,0.7071,0.2339,0.002,25.348,20.0,-161
214.758,0.4732,0.7071,0.2339,0.002,25.067,20.0,-161
214.808,0.4733,0.7071,0.2338,0.002,24.799,20.0,-160
214.858,0.4734,0.7071,0.2337,0.002,24.554,20.0,-160
214.908,0.4734,0.7071,0.2337,0.002,24.335,20.0,-158
214.958,0.4734,0.7071,0.2337,0.0,24.054,20.0,-158
215.008,0.4737,0.7071,0.2334,0.0,23.834,20.0,-157
215.058,0.474,0.7071,0.2331,0.002,23.565,20.0,-156
215.108,0.4744,0.7071,0.2327,0.002,23.37,20.0,-156
215.158,0.4748,0.7071,0.2323,0.002,22.943,20.0,-154
215.208,0.4754,0.7071,0.2317,0.006,23.028,20.0,-154
215.258,0.4756,0.7071,0.2315,0.006,22.906,20.0,-152
215.308,0.476,0.7071,0.2311,0.006,22.784,20.0,-155
215.358,0.4772,0.7071,0.2299,0.008,22.637,20.0,-155
215.408,0.4776,0.7071,0.2295,0.008,22.515,20.0,-153
215.458,0.4788,0.7071,0.2283,0.008,22.393,20.0,-153
215.508,0.48,0.7071,0.2271,0.008,22.222,20.0,-152
215.558,0.4808,0.7071,0.2263,0.012,22.173,20.0,-152
215.608,0.482,0.7071,0.2251,0.016,22.039,20.0,-152
215.658,0.4825,0.7071,0.2246,0.016,21.893,20.0,-151
215.708,0.4839,0.7071,0.2232,0.024,21.832,20.0,-151
215.758,0.486,0.7071,0.2211,0.024,21.77,20.0,-150
215.808,0.4874,0.7071,0.2197,0.024,21.648,20.0,-150
215.858,0.4882,0.7071,0.2189,0.024,21.563,20.0,-150
215.908,0.4893,0.7071,0.2178,0.024,21.477,20.0,-150
215.958,0.4911,0.7071,0.216,0.024,21.429,25.99945068359375,-150
216.008,0.4918,0.7071,0.2153,0.024,21.062,37.999267578125,-150
216.058,0.4927,0.7071,0.2144,0.022,21.05,49.293212890625,135
216.108,0.494,0.7071,0.2131,0.026,21.038,49.99908447265625,135
216.166,0.494,0.7071,0.2131,0.022,21.148,49.99908447265625,234
216.209,0.4956,0.7071,0.2115,0.022,22.747,49.99908447265625,234
216.259,0.4967,0.7071,0.2104,0.022,24.261,49.99908447265625,239
216.309,0.4978,0.7071,0.2093,0.022,25.714,49.99908447265625,239
216.359,0.4984,0.7071,0.2087,0.022,27.375,43.41094970703125,220
216.409,0.4989,0.7071,0.2082,0.018,29.084,24.11712646484375,220
216.459,0.5,0.7071,0.2071,0.022,29.621,20.0,184
216.509,0.5012,0.7071,0.2059,0.022,30.867,20.0,184
216.559,0.5027,0.7071,0.2044,0.022,31.343,20.0,-178
216.609,0.5031,0.7071,0.204,0.022,31.087,20.0,-178
216.659,0.504,0.7071,0.2031,0.022,30.598,20.0,-185
216.709,0.504,0.7071,0.2031,0.018,29.866,20.0,-185
216.759,0.5048,0.7071,0.2023,0.016,29.267,20.0,-176
216.809,0.5053,0.7071,0.2018,0.016,28.803,20.0,-176
216.859,0.5059,0.7071,0.2012,0.016,28.376,20.0,-169
216.909,0.5067,0.7071,0.2004,0.016,28.022,20.0,-169
216.959,0.5069,0.7071,0.2002,0.012,27.643,20.0,-168
217.009,0.5074,0.7071,0.1997,0.01,27.277,20.0,-168
217.059,0.5078,0.7071,0.1993,0.01,26.923,20.0,-167
217.109,0.5087,0.7071,0.1984,0.01,26.63,20.0,-167
217.159,0.5099,0.7071,0.1972,0.012,26.325,20.0,-164
217.209,0.5106,0.7071,0.1965,0.012,26.056,20.0,-164
217.259,0.5129,0.7071,0.1942,0.014,25.739,20.0,-163
217.309,0.5137,0.7071,0.1934,0.016,25.482,20.0,-163
217.359,0.5149,0.7071,0.1922,0.016,25.165,20.0,-162
217.409,0.5169,0.7071,0.1902,0.018,24.921,20.0,-162
217.459,0.5178,0.7071,0.1893,0.018,24.652,20.0,-160
217.509,0.52,0.7071,0.1871,0.024,24.371,20.0,-160
217.559,0.5223,0.7071,0.1848,0.024,24.164,20.0,-160
217.609,0.5239,0.7071,0.1832,0.032,23.919,20.0,-158
217.659,0.5265,0.7071,0.1806,0.04,23.651,20.0,-158
217.709,0.5291,0.7071,0.178,0.04,23.407,20.0,-157
217.759,0.5309,0.7071,0.1762,0.04,23.248,20.0,-157
217.809,0.5336,0.7071,0.1735,0.044,23.138,20.0,-155
217.859,0.5362,0.7071,0.1709,0.046,22.979,20.0,-155
217.909,0.5386,0.7071,0.1685,0.048,22.833,20.0,-155
217.959,0.5417,0.7071,0.1654,0.052,22.723,20.0,-155
218.009,0.5446,0.7071,0.1625,0.052,22.589,20.0,-154
218.059,0.5474,0.7071,0.1597,0.052,22.491,20.0,-154
218.109,0.5502,0.7071,0.1569,0.054,22.381,20.0,-153
218.161,0.5519,0.7071,0.1552,0.054,22.295,20.0,-153
218.21,0.5541,0.7071,0.153,0.054,22.32,20.0,-153
218.26,0.5567,0.7071,0.1504,0.052,22.186,20.0,-153
218.31,0.5588,0.7071,0.1483,0.052,22.027,16.627197265625,-153
218.36,0.5611,0.7071,0.146,0.052,21.978,4.8626708984375,-153
218.41,0.5636,0.7071,0.1435,0.05,21.832,0.0,-153
218.46,0.5647,0.7071,0.1424,0.046,21.77,0.0,-214
218.51,0.5662,0.7071,0.1409,0.0449,20.928,0.0,-235
218.56,0.5681,0.7071,0.139,0.042,19.695,0.0,-235
218.61,0.5693,0.7071,0.1378,0.042,18.425,0.0,-231
218.66,0.5711,0.7071,0.136,0.038,17.106,9.8822021484375,-231
218.71,0.5725,0.7071,0.1346,0.036,15.946,20.0,-218
218.76,0.5733,0.7071,0.1338,0.03,14.86,20.0,-176
218.81,0.5751,0.7071,0.132,0.03,14.359,20.0,-176
218.86,0.5752,0.7071,0.1319,0.028,12.405,20.0,135
218.91,0.5759,0.7071,0.1312,0.028,13.834,20.0,135
218.96,0.5771,0.7071,0.13,0.024,13.504,20.0,147
219.01,0.5785,0.7071,0.1286,0.024,14.225,20.0,-133
219.06,0.5791,0.7071,0.128,0.024,14.274,20.0,-133
219.11,0.5807,0.7071,0.1264,0.024,14.225,20.0,0
219.16,0.5824,0.7071,0.1247,0.024,14.225,20.0,0
219.21,0.5828,0.7071,0.1243,0.024,14.139,20.0,133
219.26,0.5849,0.7071,0.1222,0.024,14.066,20.0,134
219.31,0.5867,0.7071,0.1204,0.028,14.176,20.0,134
219.36,0.5879,0.7071,0.1192,0.028,14.115,20.0,136
219.41,0.5899,0.7071,0.1172,0.032,14.151,20.0,136
219.46,0.5911,0.7071,0.116,0.032,14.261,20.0,135
219.51,0.5926,0.7071,0.1145,0.032,14.298,20.0,136
219.56,0.5938,0.7071,0.1133,0.03,14.383,20.0,136
219.61,0.5947,0.7071,0.1124,0.024,14.481,20.0,135
219.66,0.5961,0.7071,0.111,0.028,14.579,20.0,135
219.71,0.5972,0.7071,0.1099,0.024,14.75,20.0,135
219.76,0.5977,0.7071,0.1094,0.024,14.896,20.0,135
219.81,0.5977,0.7071,0.1094,0.024,14.994,20.0,135
219.86,0.5977,0.7071,0.1094,0.022,15.214,20.0,134
219.91,0.5977,0.7071,0.1094,0.018,15.348,20.0,134
219.96,0.5977,0.7071,0.1094,0.01,15.433,20.0,133
220.01,0.5977,0.7071,0.1094,0.0,15.739,20.0,133
220.06,0.5977,0.7071,0.1094,0.0,15.775,20.0,133
220.11,0.5977,0.7071,0.1094,0.0,15.971,20.0,0
220.162,0.5971,0.7071,0.11,0.0,15.971,20.0,0
220.211,0.596,0.7071,0.1111,0.0,15.971,20.0,0
220.261,0.5949,0.7071,0.1122,0.0,16.777,20.0,133
220.311,0.5932,0.7071,0.1139,0.0,16.142,20.0,133
220.361,0.592,0.7071,0.1151,-0.0115,16.154,20.0,-133
220.411,0.5904,0.7071,0.1167,-0.022,16.056,20.0,-133
220.461,0.5894,0.7071,0.1177,-0.022,15.739,20.0,135
220.511,0.5883,0.7071,0.1188,-0.022,16.068,20.0,134
220.561,0.5867,0.7071,0.1204,-0.0224,16.239,20.0,134
220.611,0.5853,0.7071,0.1218,-0.024,16.703,20.0,134
220.661,0.5843,0.7071,0.1228,-0.024,16.496,20.0,134
220.711,0.583,0.7071,0.1241,-0.026,16.716,20.0,0
220.761,0.5821,0.7071,0.125,-0.024,16.667,20.0,134
220.811,0.5812,0.7071,0.1259,-0.022,16.618,20.0,134
220.861,0.5801,0.7071,0.127,-0.022,16.886,20.0,0
220.911,0.5795,0.7071,0.1276,-0.022,16.886,20.0,0
220.961,0.5787,0.7071,0.1284,-0.02,16.911,20.0,0
