time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_mm,actuator_setpoint_mm,motor_cmd
158.727,0.1608,0.3604,0.1996,0.024,5.043,0.0,-175
158.777,0.1617,0.3604,0.1987,0.022,4.982,0.0,-171
158.827,0.1627,0.3604,0.1977,0.02,4.567,0.0,-172
158.877,0.1635,0.3604,0.1969,0.02,4.335,0.0,-172
158.927,0.1639,0.3604,0.1965,0.02,4.078,0.0,-170
158.977,0.1651,0.3604,0.1953,0.02,4.029,0.0,-170
159.027,0.1651,0.3604,0.1953,0.018,3.724,0.0,-169
159.077,0.1651,0.3604,0.1953,0.018,3.541,0.0,-170
159.127,0.1651,0.3604,0.1953,0.016,3.37,0.0,-170
159.177,0.1651,0.3604,0.1953,0.008,2.857,0.0,-168
159.227,0.1651,0.3604,0.1953,0.0,2.589,0.0,-168
159.277,0.1651,0.3604,0.1953,0.0,2.454,0.0,-164
159.327,0.1651,0.3604,0.1953,0.0,2.21,0.0,-165
159.377,0.1644,0.3604,0.196,0.0,2.161,0.0,-165
159.427,0.1637,0.3604,0.1967,0.0,2.051,0.0,-163
159.477,0.1625,0.3604,0.1979,0.0,1.661,1.88232421875,-163
159.527,0.1612,0.3604,0.1992,0.0,1.453,12.862548828125,-164
159.577,0.1599,0.3604,0.2005,-0.014,1.172,16.7840576171875,-153
159.627,0.1581,0.3604,0.2023,-0.014,1.123,17.254638671875,-153
159.677,0.1564,0.3604,0.204,-0.024,1.001,20.0,170
159.727,0.1544,0.3604,0.206,-0.026,1.148,20.0,170
159.777,0.1522,0.3604,0.2082,-0.026,1.526,20.0,185
159.827,0.1498,0.3604,0.2106,-0.034,1.929,20.0,185
159.877,0.1474,0.3604,0.213,-0.036,2.503,20.0,183
159.927,0.1448,0.3604,0.2156,-0.04,3.04,20.0,183
159.977,0.1421,0.3604,0.2183,-0.044,3.553,20.0,179
160.027,0.1394,0.3604,0.221,-0.048,3.98,20.0,179
160.077,0.1366,0.3604,0.2238,-0.048,4.396,20.0,177
160.129,0.1342,0.3604,0.2262,-0.048,4.75,20.0,177
160.178,0.1312,0.3604,0.2292,-0.052,5.714,20.0,176
160.228,0.1284,0.3604,0.232,-0.054,5.556,20.0,176
160.278,0.1257,0.3604,0.2347,-0.054,6.52,20.0,171
160.328,0.1233,0.3604,0.2371,-0.054,6.899,20.0,178
160.378,0.1213,0.3604,0.2391,-0.054,6.777,20.0,178
160.428,0.1213,0.3604,0.2391,-0.054,7.766,20.0,169
160.478,0.1213,0.3604,0.2391,-0.048,8.107,20.0,169
160.528,0.1213,0.3604,0.2391,-0.0462,8.437,20.0,168
160.578,0.1213,0.3604,0.2391,-0.04,8.632,20.0,169
160.628,0.1213,0.3604,0.2391,0.0,8.926,20.0,169
160.678,0.1213,0.3604,0.2391,0.0,8.571,20.0,168
160.728,0.1213,0.3604,0.2391,0.0,9.78,20.0,168
160.778,0.1232,0.3604,0.2372,0.0,9.072,20.0,171
160.828,0.1244,0.3604,0.236,0.0,9.89,20.0,161
160.878,0.1259,0.3604,0.2345,0.0,10.11,20.0,161
160.928,0.1276,0.3604,0.2328,0.0,10.256,20.0,167
160.978,0.1276,0.3604,0.2328,0.0,10.452,20.0,167
161.028,0.1276,0.3604,0.2328,0.0,10.672,20.0,166
161.078,0.1276,0.3604,0.2328,0.0,11.197,20.0,166
161.128,0.1276,0.3604,0.2328,0.0,11.416,20.0,166
161.178,0.1276,0.3604,0.2328,0.0,11.306,20.0,163
161.228,0.1276,0.3604,0.2328,0.0,11.563,20.0,163
161.278,0.1276,0.3604,0.2328,0.0,11.746,20.0,165
161.328,0.1273,0.3604,0.2331,0.0,12.552,20.0,165
161.378,0.127,0.3604,0.2334,0.0,12.882,20.0,164
161.428,0.127,0.3604,0.2334,0.0,13.101,20.0,164
161.478,0.127,0.3604,0.2334,0.0,13.297,20.0,158
161.528,0.127,0.3604,0.2334,0.0,13.541,20.0,158
161.578,0.127,0.3604,0.2334,0.0,13.724,20.0,159
161.628,0.127,0.3604,0.2334,0.0,13.04,20.0,159
161.678,0.127,0.3604,0.2334,0.0,14.225,20.0,158
161.728,0.127,0.3604,0.2334,0.0,14.505,20.0,158
161.778,0.1271,0.3604,0.2333,0.0,14.652,20.0,157
161.828,0.1276,0.3604,0.2328,0.0,14.432,20.0,156
161.878,0.1282,0.3604,0.2322,0.0,15.055,20.0,156
161.928,0.1288,0.3604,0.2316,0.0,14.762,20.0,159
161.978,0.1296,0.3604,0.2308,0.002,15.104,20.0,159
162.028,0.1302,0.3604,0.2302,0.01,15.897,20.0,157
162.078,0.131,0.3604,0.2294,0.012,16.252,20.0,155
162.13,0.1318,0.3604,0.2286,0.012,16.239,20.0,155
162.179,0.1332,0.3604,0.2272,0.012,17.106,20.0,149
162.229,0.1343,0.3604,0.2261,0.0154,16.838,20.0,149
162.279,0.1351,0.3604,0.2253,0.016,17.131,20.0,147
162.329,0.1366,0.3604,0.2238,0.016,17.106,20.0,152
162.379,0.1377,0.3604,0.2227,0.016,17.363,20.0,152
162.429,0.1392,0.3604,0.2212,0.022,17.839,13.17626953125,149
162.479,0.1405,0.3604,0.2199,0.022,17.729,6.90185546875,149
162.529,0.1421,0.3604,0.2183,0.026,21.306,2.823486328125,-143
162.579,0.1431,0.3604,0.2173,0.026,18.156,0.62744140625,-166
162.629,0.145,0.3604,0.2154,0.026,17.839,0.0,-166
162.679,0.1467,0.3604,0.2137,0.03,17.692,0.0,-196
162.729,0.1483,0.3604,0.2121,0.03,16.899,0.0,-196
162.779,0.1498,0.3604,0.2106,0.03,16.142,0.0,-196
162.829,0.1519,0.3604,0.2085,0.032,15.433,0.0,-192
162.879,0.1532,0.3604,0.2072,0.032,14.505,0.0,-192
162.929,0.1546,0.3604,0.2058,0.032,13.932,0.0,-187
162.979,0.1565,0.3604,0.2039,0.032,13.321,0.0,-187
163.029,0.1577,0.3604,0.2027,0.032,12.857,0.0,-183
163.079,0.159,0.3604,0.2014,0.03,11.514,0.0,-183
163.129,0.1606,0.3604,0.1998,0.03,11.856,0.0,-181
163.179,0.1619,0.3604,0.1985,0.028,11.368,0.0,-181
163.229,0.1631,0.3604,0.1973,0.026,10.904,0.0,-179
163.279,0.1646,0.3604,0.1958,0.026,10.513,0.0,-179
163.329,0.1653,0.3604,0.1951,0.026,10.085,0.0,-177
163.379,0.1663,0.3604,0.1941,0.026,10.024,0.0,-177
163.429,0.1677,0.3604,0.1927,0.026,9.585,0.0,-175
163.479,0.1681,0.3604,0.1923,0.026,9.06,0.0,-175
163.529,0.1691,0.3604,0.1913,0.024,8.877,0.0,-175
163.579,0.1702,0.3604,0.1902,0.022,8.706,0.0,-173
163.629,0.1705,0.3604,0.1899,0.02,8.23,0.0,-173
163.679,0.1712,0.3604,0.1892,0.02,7.937,0.0,-173
163.729,0.1719,0.3604,0.1885,0.014,7.717,0.0,-173
163.779,0.1719,0.3604,0.1885,0.014,7.314,0.0,-170
163.829,0.172,0.3604,0.1884,0.014,7.082,0.0,-171
163.879,0.172,0.3604,0.1884,0.008,6.899,0.0,-171
163.929,0.172,0.3604,0.1884,0.006,6.545,0.0,-168
163.979,0.172,0.3604,0.1884,0.002,6.325,0.0,-168
164.029,0.172,0.3604,0.1884,0.0,6.166,0.0,-167
164.079,0.172,0.3604,0.1884,0.0,5.665,0.0,-168
164.131,0.172,0.3604,0.1884,0.0,5.055,0.0,-168
164.18,0.172,0.3604,0.1884,0.0,5.568,0.0,-164
164.23,0.172,0.3604,0.1884,0.0,5.531,0.0,-164
164.28,0.1714,0.3604,0.189,0.0,5.299,0.0,-166
164.33,0.1703,0.3604,0.1901,0.0,5.275,0.0,-167
164.38,0.1699,0.3604,0.1905,0.0,4.542,0.0,-167
164.43,0.1687,0.3604,0.1917,0.0,4.847,0.0,-166
164.48,0.1679,0.3604,0.1925,-0.008,4.615,0.0,-166
164.53,0.1667,0.3604,0.1937,-0.012,4.322,0.0,-164
164.58,0.1659,0.3604,0.1945,-0.016,3.993,0.0,-164
164.63,0.1645,0.3604,0.1959,-0.016,4.042,0.0,-162
164.68,0.1634,0.3604,0.197,-0.022,4.005,0.0,-162
164.73,0.1616,0.3604,0.1988,-0.022,3.98,0.0,-162
164.78,0.1604,0.3604,0.2,-0.024,3.797,0.0,-162
164.83,0.1587,0.3604,0.2017,-0.024,3.761,0.0,-163
164.88,0.1568,0.3604,0.2036,-0.024,3.712,0.0,-163
164.93,0.155,0.3604,0.2054,-0.028,3.602,0.0,-162
164.98,0.1531,0.3604,0.2073,-0.034,3.455,0.0,-162
165.03,0.1508,0.3604,0.2096,-0.036,3.37,0.0,-163
165.08,0.1495,0.3604,0.2109,-0.036,2.967,0.0,-163
165.13,0.147,0.3604,0.2134,-0.036,3.077,0.0,-162
165.18,0.1449,0.3604,0.2155,-0.038,2.845,0.0,-162
165.23,0.1426,0.3604,0.2178,-0.038,2.821,0.0,-161
165.28,0.1401,0.3604,0.2203,-0.042,2.552,0.0,-160
165.33,0.137,0.3604,0.2234,-0.046,2.381,0.0,-160
165.38,0.1343,0.3604,0.2261,-0.046,2.43,0.0,-159
165.43,0.1316,0.3604,0.2288,-0.05,2.088,0.0,-159
165.48,0.1294,0.3604,0.231,-0.05,2.088,0.0,-159
165.53,0.1264,0.3604,0.234,-0.05,1.77,0.0,-157
165.58,0.1241,0.3604,0.2363,-0.05,1.807,0.0,-157
165.63,0.1221,0.3604,0.2383,-0.05,1.648,0.0,-156
165.68,0.1221,0.3604,0.2383,-0.05,1.416,0.0,-156
165.73,0.1221,0.3604,0.2383,-0.046,1.282,0.0,-157
165.78,0.1221,0.3604,0.2383,-0.044,1.148,0.0,-155
165.83,0.1221,0.3604,0.2383,-0.04,1.026,0.0,-155
165.88,0.1221,0.3604,0.2383,0.0,0.867,0.0,-155
165.93,0.1221,0.3604,0.2383,0.0,0.696,0.0,-155
165.98,0.1221,0.3604,0.2383,0.0,0.635,0.0,-153
166.03,0.1232,0.3604,0.2372,0.0,0.611,0.0,-153
166.08,0.1247,0.3604,0.2357,0.0,0.574,0.0,-153
166.132,0.1258,0.3604,0.2346,0.0,0.574,0.0,-153
166.181,0.1261,0.3604,0.2343,0.0,0.598,0.0,-153
166.231,0.1265,0.3604,0.2339,0.0061,0.586,0.0,-153
166.281,0.1265,0.3604,0.2339,0.0061,0.574,0.0,-154
166.331,0.1266,0.3604,0.2338,0.0061,0.598,0.0,-154
166.381,0.1267,0.3604,0.2337,0.0061,0.611,0.0,-153
166.431,0.1269,0.3604,0.2335,0.0061,0.525,0.0,-153
166.481,0.1269,0.3604,0.2335,0.004,0.525,0.0,-154
166.531,0.1271,0.3604,0.2333,0.004,0.525,0.0,-153
166.581,0.1271,0.3604,0.2333,0.002,0.537,0.0,-153
166.631,0.1271,0.3604,0.2333,0.002,0.525,0.0,-153
166.681,0.1271,0.3604,0.2333,0.0,0.525,0.0,-153
166.731,0.1271,0.3604,0.2333,0.0,0.513,0.0,-154
166.781,0.1271,0.3604,0.2333,0.0,0.525,0.0,-154
166.831,0.1276,0.3604,0.2328,0.0,0.537,0.0,-154
166.881,0.1281,0.3604,0.2323,0.0,0.525,0.0,-154
166.931,0.1284,0.3604,0.232,0.0,0.525,0.0,-154
166.981,0.1286,0.3604,0.2318,0.0,0.513,0.0,-154
167.031,0.1287,0.3604,0.2317,0.002,0.525,0.0,-154
167.081,0.1289,0.3604,0.2315,0.004,0.525,0.0,-154
167.131,0.1289,0.3604,0.2315,0.004,0.525,0.0,-154
167.181,0.1292,0.3604,0.2312,0.004,0.525,0.0,-154
167.231,0.1292,0.3604,0.2312,0.004,0.525,0.0,-154
167.281,0.1294,0.3604,0.231,0.004,0.513,0.0,-154
167.331,0.1296,0.3604,0.2308,0.004,0.525,0.0,-154
167.381,0.1299,0.3604,0.2305,0.004,0.525,0.0,-154
167.431,0.1301,0.3604,0.2303,0.004,0.525,0.0,-154
167.481,0.1302,0.3604,0.2302,0.004,0.525,0.0,-154
167.531,0.1303,0.3604,0.2301,0.004,0.525,0.0,-154
167.581,0.1306,0.3604,0.2298,0.004,0.525,0.0,-154
167.631,0.1307,0.3604,0.2297,0.004,0.525,0.0,-154
167.681,0.1308,0.3604,0.2296,0.004,0.525,0.0,-154
167.731,0.1309,0.3604,0.2295,0.002,0.537,0.0,-154
167.781,0.1309,0.3604,0.2295,0.002,0.525,0.0,-154
167.831,0.1309,0.3604,0.2295,0.002,0.525,0.0,-154
167.881,0.1309,0.3604,0.2295,0.002,0.513,0.0,-154
167.931,0.1309,0.3604,0.2295,0.002,0.525,0.0,-154
167.981,0.1309,0.3604,0.2295,0.0,0.513,0.0,-154
168.031,0.1309,0.3604,0.2295,0.0,0.525,0.0,-154
168.081,0.1308,0.3604,0.2296,0.0,0.537,0.0,-154
168.133,0.1308,0.3604,0.2296,0.0,0.525,0.0,-154
168.182,0.1308,0.3604,0.2296,0.0,0.525,0.0,-154
168.232,0.1305,0.3604,0.2299,0.0,0.525,0.0,-154
168.282,0.1301,0.3604,0.2303,0.0,0.525,0.0,-154
168.332,0.1299,0.3604,0.2305,0.0,0.525,0.0,-155
168.382,0.1298,0.3604,0.2306,-0.002,0.525,0.0,-155
168.432,0.1288,0.3604,0.2316,-0.002,0.525,0.0,-155
168.482,0.1287,0.3604,0.2317,-0.002,0.525,0.0,-155
168.532,0.128,0.3604,0.2324,-0.004,0.525,0.0,-155
168.582,0.1277,0.3604,0.2327,-0.006,0.525,0.0,-155
168.632,0.1271,0.3604,0.2333,-0.006,0.525,0.0,-155
168.682,0.127,0.3604,0.2334,-0.006,0.525,10.8233642578125,-155
168.732,0.1268,0.3604,0.2336,-0.004,0.525,20.0,-155
168.782,0.1268,0.3604,0.2336,-0.004,0.476,20.0,149
168.832,0.1268,0.3604,0.2336,-0.004,0.525,23.17596435546875,149
168.882,0.1268,0.3604,0.2336,-0.002,0.635,27.646484375,189
168.932,0.1268,0.3604,0.2336,-0.002,1.074,41.05804443359375,189
168.982,0.1268,0.3604,0.2336,0.0,1.697,49.99908447265625,221
169.032,0.1268,0.3604,0.2336,0.0,2.918,49.99908447265625,255
169.088,0.1268,0.3604,0.2336,0.0,4.335,49.99908447265625,255
169.138,0.1268,0.3604,0.2336,0.0,5.861,49.99908447265625,255
169.182,0.127,0.3604,0.2334,0.0,7.497,49.99908447265625,255
169.232,0.127,0.3604,0.2334,0.0,9.048,49.99908447265625,255
169.282,0.127,0.3604,0.2334,0.0,10.488,49.99908447265625,255
169.332,0.127,0.3604,0.2334,0.0,11.868,49.99908447265625,255
169.382,0.127,0.3604,0.2334,0.0,13.297,49.99908447265625,255
169.432,0.1268,0.3604,0.2336,0.0,14.811,49.99908447265625,255
169.487,0.1268,0.3604,0.2336,0.0,15.995,49.99908447265625,255
169.532,0.1267,0.3604,0.2337,0.0,18.071,49.99908447265625,255
169.582,0.1266,0.3604,0.2338,0.0,19.683,49.99908447265625,255
169.632,0.1266,0.3604,0.2338,0.0,21.368,49.99908447265625,255
169.682,0.1266,0.3604,0.2338,0.0,23.065,49.99908447265625,255
169.737,0.1264,0.3604,0.234,0.0,24.799,49.99908447265625,252
169.782,0.1264,0.3604,0.234,0.0,26.496,49.99908447265625,249
169.832,0.1266,0.3604,0.2338,0.0,28.156,49.99908447265625,249
169.882,0.1267,0.3604,0.2337,0.0,29.78,49.99908447265625,236
169.932,0.1267,0.3604,0.2337,0.0,31.978,49.99908447265625,236
169.982,0.1267,0.3604,0.2337,0.0,33.053,49.99908447265625,225
170.032,0.1267,0.3604,0.2337,0.0,34.139,49.99908447265625,218
170.082,0.1268,0.3604,0.2336,0.0,36.435,49.99908447265625,218
170.134,0.1268,0.3604,0.2336,0.0,35.726,49.99908447265625,214
170.183,0.1269,0.3604,0.2335,0.0,35.934,49.99908447265625,214
170.233,0.1272,0.3604,0.2332,0.002,36.789,49.99908447265625,213
170.283,0.1276,0.3604,0.2328,0.002,38.657,49.99908447265625,213
170.333,0.128,0.3604,0.2324,0.002,39.573,49.99908447265625,211
170.383,0.1286,0.3604,0.2318,0.002,40.195,49.99908447265625,211
170.433,0.1291,0.3604,0.2313,0.006,41.099,49.99908447265625,195
170.483,0.1301,0.3604,0.2303,0.008,40.989,49.99908447265625,195
170.533,0.1306,0.3604,0.2298,0.008,42.149,49.99908447265625,195
170.583,0.1323,0.3604,0.2281,0.01,42.723,49.99908447265625,195
170.633,0.1338,0.3604,0.2266,0.01,43.346,49.99908447265625,193
170.683,0.1355,0.3604,0.2249,0.012,43.81,49.99908447265625,193
170.733,0.1373,0.3604,0.2231,0.02,44.359,49.99908447265625,188
170.783,0.1403,0.3604,0.2201,0.03,44.957,49.99908447265625,188
170.833,0.143,0.3604,0.2174,0.034,45.275,49.99908447265625,188
170.883,0.1466,0.3604,0.2138,0.034,45.788,49.99908447265625,183
170.933,0.1498,0.3604,0.2106,0.036,46.178,49.99908447265625,183
170.983,0.1539,0.3604,0.2065,0.054,46.508,49.99908447265625,181
171.033,0.1579,0.3604,0.2025,0.06,46.923,49.99908447265625,180
171.083,0.1621,0.3604,0.1983,0.064,47.179,49.99908447265625,180
171.133,0.1667,0.3604,0.1937,0.072,47.631,49.99908447265625,177
171.183,0.1713,0.3604,0.1891,0.08,47.79,49.99908447265625,177
171.233,0.1765,0.3604,0.1839,0.082,47.985,49.99908447265625,175
171.283,0.1816,0.3604,0.1788,0.084,48.181,49.99908447265625,175
171.333,0.1872,0.3604,0.1732,0.092,48.462,49.99908447265625,175
171.383,0.1924,0.3604,0.168,0.092,48.681,49.99908447265625,175
171.433,0.1977,0.3604,0.1627,0.102,48.901,49.99908447265625,173
171.483,0.2026,0.3604,0.1578,0.102,49.109,49.99908447265625,173
171.533,0.2075,0.3604,0.1529,0.102,49.341,49.99908447265625,171
171.583,0.213,0.3604,0.1474,0.104,49.426,49.99908447265625,171
171.633,0.2186,0.3604,0.1418,0.104,49.548,49.99908447265625,170
171.683,0.2234,0.3604,0.137,0.104,49.536,49.99908447265625,170
171.733,0.2287,0.3604,0.1317,0.106,49.548,49.99908447265625,170
171.783,0.2338,0.3604,0.1266,0.104,49.56,49.99908447265625,170
171.833,0.2379,0.3604,0.1225,0.102,49.536,49.99908447265625,170
171.883,0.2428,0.3604,0.1176,0.098,49.573,49.99908447265625,170
171.933,0.2476,0.3604,0.1128,0.098,49.548,49.99908447265625,170
171.983,0.2521,0.3604,0.1083,0.098,49.548,49.99908447265625,170
172.033,0.2567,0.3604,0.1037,0.096,49.56,49.99908447265625,170
172.083,0.2619,0.3604,0.0985,0.096,49.56,49.99908447265625,170
172.135,0.2664,0.3604,0.094,0.096,49.573,49.99908447265625,170
172.184,0.2711,0.3604,0.0893,0.0959,49.585,49.99908447265625,170
172.234,0.2759,0.3604,0.0845,0.0959,49.548,49.99908447265625,170
172.284,0.2809,0.3604,0.0795,0.096,49.56,49.99908447265625,170
172.334,0.2861,0.3604,0.0743,0.096,49.573,49.99908447265625,171
172.384,0.2911,0.3604,0.0693,0.096,49.56,49.99908447265625,171
172.434,0.2973,0.3604,0.0631,0.1,49.56,49.99908447265625,170
172.484,0.3026,0.3604,0.0578,0.1,49.573,49.99908447265625,171
172.534,0.3082,0.3604,0.0522,0.1,49.573,49.99908447265625,171
172.584,0.3143,0.3604,0.0461,0.104,49.573,49.99908447265625,170
172.634,0.32,0.3604,0.0404,0.106,49.548,49.99908447265625,170
172.684,0.3261,0.3604,0.0343,0.112,49.573,49.99908447265625,171
172.734,0.3323,0.3604,0.0281,0.114,49.573,49.99908447265625,171
172.784,0.3387,0.3604,0.0217,0.122,49.56,49.99908447265625,171
172.834,0.3453,0.3604,0.0151,0.122,49.573,49.99908447265625,171
172.884,0.3512,0.3604,0.0092,0.122,49.56,49.99908447265625,171
172.934,0.3575,0.3604,0.0029,0.122,49.573,49.99908447265625,171
172.984,0.364,0.3604,-0.0036,0.124,49.548,49.99908447265625,171
173.034,0.3705,0.3604,-0.0101,0.126,49.56,49.99908447265625,171
173.084,0.3774,0.3604,-0.017,0.128,49.56,49.99908447265625,171
173.134,0.3835,0.3604,-0.0231,0.128,49.56,49.99908447265625,171
173.184,0.39,0.3604,-0.0296,0.13,49.573,49.99908447265625,171
173.234,0.3961,0.3604,-0.0357,0.13,49.548,49.99908447265625,171
173.284,0.4017,0.3604,-0.0413,0.126,49.56,49.99908447265625,171
173.334,0.4077,0.3604,-0.0473,0.126,49.56,49.99908447265625,171
173.384,0.4138,0.3604,-0.0534,0.122,49.56,49.99908447265625,171
173.434,0.4206,0.3604,-0.0602,0.122,49.56,49.99908447265625,171
173.484,0.4263,0.3604,-0.0659,0.122,49.548,49.99908447265625,171
173.534,0.4325,0.3604,-0.0721,0.122,49.56,49.99908447265625,171
173.584,0.4382,0.3604,-0.0778,0.122,49.536,49.99908447265625,171
173.634,0.4431,0.3604,-0.0827,0.12,49.56,49.99908447265625,171
173.684,0.4492,0.3604,-0.0888,0.12,49.573,49.99908447265625,171
173.734,0.4551,0.3604,-0.0947,0.12,49.573,49.99908447265625,171
173.784,0.4617,0.3604,-0.1013,0.122,49.573,49.99908447265625,171
173.834,0.4669,0.3604,-0.1065,0.118,49.56,49.99908447265625,171
173.884,0.4735,0.3604,-0.1131,0.118,49.573,49.99908447265625,171
173.934,0.4792,0.3604,-0.1188,0.118,49.573,49.99908447265625,171
173.984,0.4854,0.3604,-0.125,0.118,49.56,49.99908447265625,171
174.034,0.4912,0.3604,-0.1308,0.118,49.56,49.99908447265625,171
174.084,0.4972,0.3604,-0.1368,0.12,49.573,49.99908447265625,171
174.136,0.5031,0.3604,-0.1427,0.118,49.585,49.99908447265625,171
174.185,0.5099,0.3604,-0.1495,0.12,49.56,49.99908447265625,171
174.235,0.5165,0.3604,-0.1561,0.12,49.56,49.99908447265625,171
174.285,0.5226,0.3604,-0.1622,0.122,49.56,44.1168212890625,171
174.335,0.5295,0.3604,-0.1691,0.122,49.573,30.70526123046875,172
174.385,0.536,0.3604,-0.1756,0.124,49.573,29.9993896484375,172
174.435,0.5428,0.3604,-0.1824,0.13,49.621,37.999267578125,-168
174.485,0.5494,0.3604,-0.189,0.132,49.182,47.8814697265625,-172
174.535,0.5561,0.3604,-0.1957,0.132,49.109,49.99908447265625,-172
174.585,0.5633,0.3604,-0.2029,0.134,48.718,49.99908447265625,162
174.635,0.5704,0.3604,-0.21,0.134,48.779,49.99908447265625,162
174.685,0.5764,0.3604,-0.216,0.134,49.072,49.99908447265625,173
174.735,0.5837,0.3604,-0.2233,0.136,49.426,49.99908447265625,171
174.785,0.59,0.3604,-0.2296,0.134,49.585,49.99908447265625,171
174.835,0.5974,0.3604,-0.237,0.136,49.597,49.99908447265625,167
174.885,0.6043,0.3604,-0.2439,0.138,49.621,49.99908447265625,167
174.935,0.6105,0.3604,-0.2501,0.138,49.646,49.99908447265625,167
174.985,0.6179,0.3604,-0.2575,0.142,49.609,49.99908447265625,168
175.035,0.6244,0.3604,-0.264,0.138,49.609,49.99908447265625,168
175.085,0.6309,0.3604,-0.2705,0.13,49.621,49.99908447265625,168
175.135,0.6372,0.3604,-0.2768,0.13,49.609,49.99908447265625,168
175.185,0.6434,0.3604,-0.283,0.13,49.609,49.99908447265625,168
175.235,0.65,0.3604,-0.2896,0.13,49.646,49.99908447265625,168
175.285,0.656,0.3604,-0.2956,0.13,49.646,49.99908447265625,168
175.335,0.6625,0.3604,-0.3021,0.13,49.646,49.99908447265625,168
175.385,0.6685,0.3604,-0.3081,0.13,49.597,49.99908447265625,168
175.435,0.6742,0.3604,-0.3138,0.126,49.621,49.99908447265625,168
175.485,0.6804,0.3604,-0.32,0.124,49.621,49.99908447265625,168
175.535,0.6863,0.3604,-0.3259,0.124,49.634,49.99908447265625,168
175.585,0.6918,0.3604,-0.3314,0.12,49.609,49.99908447265625,168
175.635,0.6984,0.3604,-0.338,0.12,49.634,49.99908447265625,168
175.685,0.7043,0.3604,-0.3439,0.12,49.621,49.99908447265625,168
175.735,0.7096,0.3604,-0.3492,0.118,49.609,49.99908447265625,168
175.785,0.7153,0.3604,-0.3549,0.118,49.609,49.99908447265625,168
175.835,0.721,0.3604,-0.3606,0.114,49.597,49.99908447265625,168
175.885,0.7271,0.3604,-0.3667,0.118,49.634,49.99908447265625,168
175.935,0.7321,0.3604,-0.3717,0.114,49.621,49.99908447265625,168
175.985,0.7383,0.3604,-0.3779,0.114,49.597,49.99908447265625,168
176.035,0.7445,0.3604,-0.3841,0.118,49.609,49.99908447265625,168
176.085,0.7495,0.3604,-0.3891,0.114,49.634,49.99908447265625,169
176.137,0.7556,0.3604,-0.3952,0.114,49.597,49.99908447265625,169
176.186,0.7615,0.3604,-0.4011,0.1173,49.658,49.99908447265625,168
176.236,0.7666,0.3604,-0.4062,0.1173,49.621,49.99908447265625,169
176.286,0.7731,0.3604,-0.4127,0.1204,49.646,49.99908447265625,169
176.336,0.7786,0.3604,-0.4182,0.1173,49.597,49.99908447265625,168
176.386,0.7834,0.3604,-0.423,0.1173,49.597,49.99908447265625,168
176.436,0.7906,0.3604,-0.4302,0.1173,49.634,49.99908447265625,169
176.486,0.7962,0.3604,-0.4358,0.112,49.609,49.99908447265625,169
176.536,0.8015,0.3604,-0.4411,0.112,49.609,49.99908447265625,169
176.586,0.8084,0.3604,-0.448,0.112,49.597,49.99908447265625,169
176.636,0.8171,0.3604,-0.4567,0.112,49.646,49.99908447265625,169
176.686,0.8228,0.3604,-0.4624,0.114,49.646,49.99908447265625,169
176.736,0.8272,0.3604,-0.4668,0.112,49.646,49.99908447265625,168
176.786,0.8306,0.3604,-0.4702,0.112,49.646,49.99908447265625,168
176.836,0.831,0.3604,-0.4706,0.112,49.658,49.99908447265625,169
176.886,0.8312,0.3604,-0.4708,0.106,49.719,49.99908447265625,169
176.936,0.8318,0.3604,-0.4714,0.088,49.683,49.99908447265625,169
176.986,0.8321,0.3604,-0.4717,0.068,49.719,49.99908447265625,168
177.036,0.8321,0.3604,-0.4717,0.012,49.695,49.99908447265625,168
177.086,0.8321,0.3604,-0.4717,0.008,49.695,49.99908447265625,168
177.136,0.8321,0.3604,-0.4717,0.006,49.707,49.99908447265625,168
177.186,0.8321,0.3604,-0.4717,0.004,49.707,49.99908447265625,169
177.236,0.8318,0.3604,-0.4714,0.0,49.731,49.99908447265625,169
177.286,0.8312,0.3604,-0.4708,0.0,49.719,49.99908447265625,169
177.336,0.831,0.3604,-0.4706,0.0,49.744,49.99908447265625,169
177.386,0.8306,0.3604,-0.4702,0.0,49.744,49.99908447265625,168
177.436,0.8294,0.3604,-0.469,-0.004,49.731,37.76397705078125,168
177.486,0.8265,0.3604,-0.4661,-0.006,49.756,20.0,168
177.536,0.825,0.3604,-0.4646,-0.008,49.756,5.01953125,168
177.586,0.8228,0.3604,-0.4624,-0.012,49.805,0.0,-215
177.636,0.8195,0.3604,-0.4591,-0.024,49.023,0.0,-215
177.686,0.8174,0.3604,-0.457,-0.03,47.68,0.0,-255
177.742,0.8158,0.3604,-0.4554,-0.03,45.824,0.0,-255
177.786,0.8148,0.3604,-0.4544,-0.03,43.944,0.0,-255
177.841,0.8133,0.3604,-0.4529,-0.03,42.161,0.0,-255
177.886,0.8126,0.3604,-0.4522,-0.03,40.354,0.0,-255
177.942,0.8124,0.3604,-0.452,-0.0286,38.779,0.0,-255
177.992,0.812,0.3604,-0.4516,-0.0273,37.228,0.0,-255
178.047,0.812,0.3604,-0.4516,-0.0227,35.69,0.0,-255
178.09,0.812,0.3604,-0.4516,-0.0156,34.029,0.0,-255
178.139,0.812,0.3604,-0.4516,-0.008,32.405,0.0,-255
178.194,0.8117,0.3604,-0.4513,-0.0055,30.757,0.0,-255
178.239,0.8117,0.3604,-0.4513,-0.0036,30.281,0.0,-248
